databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	player	cost	mu	keywords	stat	text	flavor	rarity	number
9ffbf995-19a2-4e26-b9a3-96d3b588d6db	Bartmoss Memorial Icebreaker	netrunner-1996/core-set/Netrunner1996-CoreSet-BartmossMemorialIcebreaker.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	5	1	Icebreaker-Random	0	[1]: Break ice subroutine.[1]: +1 strength. After passing each piece of ice, roll a die if you used Bartmoss Memorial Icebreaker to break any subroutines of that ice. On a 1, trash Memorial Icebreaker.		Rare	
4c5521c9-e2ed-4e86-8c96-2976af65b0de	Black Dahlia	netrunner-1996/core-set/Netrunner1996-CoreSet-BlackDahlia.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	10	1	Icebreaker-Killer	5	[2]: Break sentry subroutine.[2]: +1 strength		Vital	
b5d19051-ddc8-43d0-a8a6-27bddbba573a	Blink	netrunner-1996/core-set/Netrunner1996-CoreSet-Blink.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	5	1	Icebreaker-Random	5	[0]: Roll a die. On a 4, 5, or 6, break ice subroutine  otherwise, suffer that much Net damage. Use this ability only once on each subroutine during each encounter with a piece of ice.		Uncommon	
bf4e2705-43d9-447e-b71f-dcad30dacbcd	Boardwalk	netrunner-1996/core-set/Netrunner1996-CoreSet-Boardwalk.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1	Virus	0	Whenever you make a successful run on HQ, give the Corp a Boardwalk counter. At the start of each of your turns, every two Boardwalk counters require the Corp to show you, at random, a card stored in HQ. If the Corp does not have enough cards stored in HQ, the Corp shows you as many cards as it has.		Uncommon	
dd067e2d-788b-4b59-bfff-52dae7e882eb	Butcher Boy	netrunner-1996/core-set/Netrunner1996-CoreSet-ButcherBoy.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	2	1	Virus	0	Whenever you make a successful run on HQ, give the Corp a Butcher Boy counter. Every two Butcher Boy counters gain you [1] at the start of each of your turns.The Corp may remove all Virus counters by forgoing its next three actions.		Uncommon	
f571feba-4808-4f0f-b8ad-e3366dc6a744	Cascade	netrunner-1996/core-set/Netrunner1996-CoreSet-Cascade.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	4	1	Virus	0	Whenever you make a successful run on R&D, give the Corp a Cascade counter. Every two Cascade counters require the Corp to trash faceup one card stored in R&D, at the start of each of its turns.The Corp may remove all Virus counters by forgoing its next three actions.		Uncommon	
5e9e46c9-b13c-47b0-ae34-5cdd093214e3	Cloak	netrunner-1996/core-set/Netrunner1996-CoreSet-Cloak.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	7	1	Stealth	0	Put [3] from the bank on Cloak when it is installed. Use these bits only to pay for using icebreakers during runs, but not for using noisy icebreakers. If you use any of these bits, replace them at the start of your next turn.		Common	
bdeeaa81-0b20-45bd-9635-3d85e89f5707	Clown	netrunner-1996/core-set/Netrunner1996-CoreSet-Clown.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	4	1		0	All ice is encountered with its strength reduced by 1.		Common	
0612bf98-4990-451b-89c1-f2f2516e4edb	Cockroach	netrunner-1996/core-set/Netrunner1996-CoreSet-Cockroach.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1	Virus	0	Whenever you make a successful run on HQ, give the Corp a Cockroach counter. Two or more Cockroach counters cause all discards from HQ to become random.The Corp may remove all Virus counters by forgoing its next three actions.		Uncommon	
3fcf3ebf-cc85-4956-8a12-8d5e13510eb5	Codecracker	netrunner-1996/core-set/Netrunner1996-CoreSet-Codecracker.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	2	1	Icebreaker	0	[0]: Break code gate subroutine.[1]: +1 strength		Vital	
1e8d09ba-701d-4c7a-815a-b4d390c472fb	Codeslinger	netrunner-1996/core-set/Netrunner1996-CoreSet-Codeslinger.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	7	1	Icebreaker-Killer	3	[1]: Break sentry subroutine.		Vital	
ddae08d6-c091-4424-b025-b831e0e0a97c	Cyfermaster	netrunner-1996/core-set/Netrunner1996-CoreSet-Cyfermaster.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	4	1	Icebreaker	5	[2]: Break code gate subroutine.[1]: +1 strength		Vital	
99a792e1-75f0-41b4-96bb-077eea70c9db	Deep Thought	netrunner-1996/core-set/Netrunner1996-CoreSet-DeepThought.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1	Virus	0	Whenever you make a successful run on R&D, give the Corp a Thought counter. Three or more Thought counters allow you to look at the top card of R&D at the start of each of your turns.The Corp may remove all Virus counters by forgoing its next three actions.		Rare	
80c89561-0a2b-498a-a939-6f404860be32	Dogcatcher	netrunner-1996/core-set/Netrunner1996-CoreSet-Dogcatcher.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	3	1	Icebreaker	3	[1]: Break pit bull, hellhound, bloodhound, or watchdog subroutine.[1]: +1 strength		Uncommon	
04ff43d5-61b8-4609-a891-acaf16fc4dbe	Dropp	netrunner-1996/core-set/Netrunner1996-CoreSet-Dropp.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	3	1	Icebreaker	4	[0]: Break ice subroutine.[1]: +1 strength.Using Dropp [TM] ends your run.		Uncommon	
83795f02-a38a-4250-b478-7f3ba6f99175	Dupre	netrunner-1996/core-set/Netrunner1996-CoreSet-Dupre.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	1	1	Icebreaker	0	[1]: Break code gate subroutine.[2]: +1 strength.Put a +1 strength counter on Dupre' after each run during which it was used to break a subroutine. All strength counters on Dupre' are lost if you use Dupre' on a fort other than the one you last used it		Rare	
c267420a-7312-4d24-b9a0-ea590ed28fc1	Dwarf	netrunner-1996/core-set/Netrunner1996-CoreSet-Dwarf.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	6	1	Icebreaker-Worm	3	[1]: Break wall subroutine.[1]: +1 strength		Common	
4bba7ad5-0c78-4382-bc99-986226ab093a	Emergency Self-Construct	netrunner-1996/core-set/Netrunner1996-CoreSet-EmergencySelfConstruct.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1		0	[T]: Prevent yourself from being flatlined, though you still lose all cards in your hand. Remove all brain damage. For the remainder of the game, you have only three actions per turn, instead of four, your hand size is reduced by 1, and all meat damage is automatically prevented.		Rare	
f23e3180-e3d5-4a8d-a6d6-d7aa67acfdf5	Evil Twin	netrunner-1996/core-set/Netrunner1996-CoreSet-EvilTwin.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	6	1	Icebreaker-Killer	3	[3]: Break sentry subroutine.[1]: +1 strength.Prevents up to 2 Net and/or brain damage total each turn.		Rare	
af0581f9-b9c4-4c44-a885-1fa948e7335d	Expert Schedule Analyzer	netrunner-1996/core-set/Netrunner1996-CoreSet-ExpertScheduleAnalyzer.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1		0	After you access cards from HQ, look at all cards stored in HQ.		Uncommon	
0034728a-693c-45ab-96bc-899c3ca1669b	Fait Accompli	netrunner-1996/core-set/Netrunner1996-CoreSet-FaitAccompli.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	1	1	Virus	0	Whenever you make a successful run on a subsidiary data fort, put a Fait counter in that fort. Every two Fait counters in a fort give +1 difficulty to all agendas installed inside that fort.The Corp may remove all Virus counters by forgoing its next three actions.		Uncommon	
cd5d4128-6a6b-431b-a6b7-1881cd7949e9	False Echo	netrunner-1996/core-set/Netrunner1996-CoreSet-FalseEcho.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1		0	[2]: The Corp must rez as much ice as possible on a fort, beginning with the outermost ice and working in. Use this ability only after a successful run on that fort.		Rare	
e6b4e48c-b0c6-4b60-9c61-995efa3fdddf	Flak	netrunner-1996/core-set/Netrunner1996-CoreSet-Flak.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	4	1	Icebreaker	2	[1]: Break AP subroutine.[1]: +1 strength		Uncommon	
2645b5bb-43ef-4cd5-82c7-c82f7d6b0fcb	Force Shield	netrunner-1996/core-set/Netrunner1996-CoreSet-ForceShield.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	2	1		0	Prevents up to 2 Net and/or brain damage total each turn.		Common	
5b76fb5a-1ae7-4891-be23-5ee3bc20c2be	Gremlins	netrunner-1996/core-set/Netrunner1996-CoreSet-Gremlins.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	2	1	Virus	0	Whenever you make a successful run on HQ, give the Corp a Gremlin counter. Every two Gremlin counters decrease the Corp's hand size by 1.The Corp may remove all Virus counters by forgoing its next three actions.		Uncommon	
fe58ad56-da9d-47e8-aedd-bdf2f23bc51c	Grubb	netrunner-1996/core-set/Netrunner1996-CoreSet-Grubb.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1	Icebreaker-Worm	0	[1]: Break wall subroutine.[2]: +1 strength for the remainder of this run.		Uncommon	
cff2a104-e589-4376-996b-ae65d007a4dc	Hammer	netrunner-1996/core-set/Netrunner1996-CoreSet-Hammer.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	2	1	Icebreaker-Noisy	2	[1]: Break wall subroutine.[1]: +1 strength.Whenever you break a wall subroutine with Hammer, lose a total of [2] from stealth cards.		Vital	
c4e589c5-4141-4477-9d0f-11ebfcdac56d	I Spy	netrunner-1996/core-set/Netrunner1996-CoreSet-ISpy.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1		0	[T]: Put a Spy counter in a data fort. A Spy counter exposes all cards installed inside or on a fort containing it. The Corp may remove a Spy counter by taking an action to pay [4]. Use this ability only immediately after a successful run on that fort.		Uncommon	
442fdaa0-6bfa-49e6-afa1-54a5ed3b9f80	Imp	netrunner-1996/core-set/Netrunner1996-CoreSet-Imp.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1	Daemon	0	Imp can have up to 2 MU of programs installed in it. All icebreakers installed in this way have their strength reduced by 1. If Imp leaves play, trash all programs installed in it.		Uncommon	
33edf37f-aa77-4072-a946-70a68cb8815d	Incubator	netrunner-1996/core-set/Netrunner1996-CoreSet-Incubator.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1	Virus-Random	0	Whenever you make a successful run, give the Corp an Incubate counter. Each Incubate counter necessitates a die roll at the start of each of your turns  on each 6, choose a Virus counter and exchange that counter for two counters of the same type.The Corp may remove all Virus counters by forgoing its next three actions.		Rare	
99c70006-6e6d-4bf4-b7ce-cabc56d2ccab	Invisibility	netrunner-1996/core-set/Netrunner1996-CoreSet-Invisibility.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1	Stealth	0	Put [1] from the bank on Invisibility when it is installed. Use this bit only to pay for using icebreakers during runs, but not for using noisy icebreakers. If you use the bit, replace it at the start of your next turn.		Common	
d1ebb38b-0530-4b08-91eb-a69c6ed2e844	Jackhammer	netrunner-1996/core-set/Netrunner1996-CoreSet-Jackhammer.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	1	1	Icebreaker-Noisy	0	[0]: Break wall subroutine.[1]: +1 strength.Whenever you break a wall subroutine with Jackhammer, lose [1], if you can, from a stealth card.		Vital	
78357861-b3b8-4451-9387-c1632c413a05	Japanese Water Torture	netrunner-1996/core-set/Netrunner1996-CoreSet-JapaneseWaterTorture.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	7	1	Icebreaker	2	[0]: Break wall subroutine.[X]: +X strength, and forgo your next X actions.		Rare	
34d22bb0-58cd-43e9-8dda-8da6d084d8fb	Joan of Arc	netrunner-1996/core-set/Netrunner1996-CoreSet-JoanOfArc.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1		0	[T]: Prevent one or more of your other installed programs from being trashed.[1]: Prevent one or more of your other installed programs from being trashed, and bring Joan of Arc into your hand.		Rare	
ad70d330-ffd3-4b83-96a0-2e58fedc1de3	Krash	netrunner-1996/core-set/Netrunner1996-CoreSet-Krash.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1	Icebreaker	0	[2]: Break ice subroutine.[2]: +1 strength.		Uncommon	
37726d9e-3dc9-46e4-a20b-3c6b18214f26	Loony Goon	netrunner-1996/core-set/Netrunner1996-CoreSet-LoonyGoon.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	4	1	Icebreaker-Killer	0	[1]: Break sentry subroutine.[1]: +1 strength.		Vital	
95b3dd01-9077-409c-8d62-a81d930da813	Microtech AI Interface	netrunner-1996/core-set/Netrunner1996-CoreSet-MicrotechAIInterface.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1		0	Whenever you are about to access cards from R&D, you may first choose to cut any number of cards from the top of R&D to the bottom of R&D.		Rare	
4524d51d-3686-4d06-97f5-507118a3fb57	Mouse	netrunner-1996/core-set/Netrunner1996-CoreSet-Mouse.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	2	1	Detection	0	A: Expose a card installed inside a data fort.		Uncommon	
92725a30-5f2a-439e-a5e1-4c818780ed1c	Mystery Box	netrunner-1996/core-set/Netrunner1996-CoreSet-MysteryBox.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	3	1		0	[0]: Show the top five cards of your stack to the Corp. If any of those cards are programs, trash Mystery Box and then install one of those programs, at no cost. Shuffle your stack afterwards. Use this ability only during a run and only once each run.		Rare	
8e37521d-7ab3-496b-9327-ebaa19b6a744	Netspace Inverter	netrunner-1996/core-set/Netrunner1996-CoreSet-NetspaceInverter.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1		0	Reverse a fort's ice cards so that the outermost piece of ice becomes the innermost piece of ice, and so forth. Use this ability only immediately after a successful run on that data fort.		Rare	
328e1466-e989-4977-8c5d-e6a037513ddf	Newsgroup Filter	netrunner-1996/core-set/Netrunner1996-CoreSet-NewsgroupFilter.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	5	2		0	A: Gain [2].		Uncommon	
1e3ac642-4199-4904-92d8-4d2e994ec5a2	Pattel's Virus	netrunner-1996/core-set/Netrunner1996-CoreSet-PattelsVirus.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	1	1	Virus	0	Whenever you make a successful run, put a Pattel counter on a piece of ice that had all its subroutines broken during that run. Each Pattel counter on a piece of ice reduces its strength by 1.The Corp may remove all Virus counters by forgoing its next three actions.		Uncommon	
0b1afa41-a2ac-4eea-8365-623fba464c68	Pile Driver	netrunner-1996/core-set/Netrunner1996-CoreSet-PileDriver.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	1	1	Icebreaker-Noisy	7	[3]: Break up to four wall subroutines on a single piece of ice.[1]: +1 strength.Whenever you use Pile Driver's break-walls subroutine, lose a total of [3] from stealth cards.		Vital	
da3bbaf9-b3af-42a8-8c8c-f4fa7ab3c6ae	Poltergeist	netrunner-1996/core-set/Netrunner1996-CoreSet-Poltergeist.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1		0	Put [2] on Poltergeist when it is installed. Use these bits only to pay for trashing nodes. If you use any of these bits, replace them at the start of your next turn.		Rare	
5dd70e11-b8a4-4f93-b004-685b39a966a1	Pox	netrunner-1996/core-set/Netrunner1996-CoreSet-Pox.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1	Virus	0	Whenever you make a successful run, put a Pox counter in the fort that was run. Every two Pox counters in a fort require the Corp to pay [1], in addition to any other costs, to install a card inside or on that fort. The Corp may remove all Virus counters by forgoing its next three actions.		Uncommon	
55450c6c-4e00-47eb-8e71-f8697c8a212c	R&D Protocol Files	netrunner-1996/core-set/Netrunner1996-CoreSet-RDProtocolFiles.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1		0	A: Make a run on R&D, but instead of accessing cards, look at the top five cards of R&D.		Uncommon	
3f27254e-869c-40cc-b187-92c26e57e308	Rabbit	netrunner-1996/core-set/Netrunner1996-CoreSet-Rabbit.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1		0	Ice that attempts to trace you has its trace limit reduced by 1.		Uncommon	
01a06dcd-ad0f-4e6d-a2ac-e28eca07b0b6	Raffles	netrunner-1996/core-set/Netrunner1996-CoreSet-Raffles.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	7	1	Icebreaker	4	[1]: Break code gate subroutine.[2]: +1 strength.		Vital	
50a45ab5-9e61-4337-ac34-1b0a05bdf01c	Ramming Piston	netrunner-1996/core-set/Netrunner1996-CoreSet-RammingPiston.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	4	1	Icebreaker-Noisy	5	[2]: Break wall subroutine.[1]: +1 strength.Whenever you break a wall subroutine with Ramming Piston, lose a total of [2] from stealth cards.		Vital	
6fd4c4c1-c15c-4996-aa43-2f3b650c9b64	Raptor	netrunner-1996/core-set/Netrunner1996-CoreSet-Raptor.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	1	1	Icebreaker-Killer	1	[2]: Break sentry subroutine.[1]: +1 strength.		Vital	
f13dbfeb-9655-476d-a999-4f3b274da94f	Reflector	netrunner-1996/core-set/Netrunner1996-CoreSet-Reflector.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	2	1	Icebreaker	4	[0]: Break stun, hellbolt, or knockout subroutine.		Rare	
0caa0273-2126-46cf-8f92-ed35cacdb6cc	Replicator	netrunner-1996/core-set/Netrunner1996-CoreSet-Replicator.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	5	1	Icebreaker	2	[0]: Break ice subroutine that traces.[1]: +1 strength.		Uncommon	
197be271-5adc-4caf-8569-d85423766081	Scatter Shot	netrunner-1996/core-set/Netrunner1996-CoreSet-ScatterShot.jpg	default	Program	Core Set	Core Set	playerNDeck	runner	0	1		0	Put [2] from the bank on Scatter Shot when it is installed. Use these bits only to pay for trashing upgrades. If you use any of these bits, replace them at the start of your next turn.		Rare	
