databaseId	name	imageUrl	cardBack	type	subtype	faction	unique	cost	terror	combat	arcane	investigation	skill	text	errata	restricted	cycle	packName	set	edition	loadGroupId
DL_DL042	Night Raid!	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-NightRaid.jpg	default	Event		Agency		2						Disrupt: Cancel the effects of a Night card just played. Then, shuffle that card back into its owner's deck.			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL043	Dreamlands Scholar	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-DreamlandsScholar.jpg	default	Character	Dreamer	Miskatonic University		3	1	1			3	Action: Pay 1 and exhaust a Dreamer character to look at the top 3 cards of your deck. Put 1 of those cards in your hand, and the rest on the bottom of your deck in any order.			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL044	Night Class	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-NightClass.jpg	default	Event	Research	Miskatonic University		1						Play only if it is not Day. Action: Put a [Miskatonic] character with at least 1 A icon into play from your hand. At the end of the phase, return that character to your hand if it is still in play.			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL045	Petty Thief	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-PettyThief.jpg	default	Character	Criminal	Syndicate		1		1			0	Response: After an opponent draws a card as the result of a card effect, exhaust Petty Thief to discard 1 card at random from that player's hand if that player has more cards in hand than you.			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL046	Ritual Initiation	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-RitualInitiation.jpg	default	Event	Ritual	Syndicate		0						Action: Choose a unique [Syndicate] character. Until the end of the phase that character gains C, +1 skill, and Toughness +1. Then, you may pay 1 to return Ritual Initiation to your hand.			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL047-R	Dreamlands Fanatic	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-DreamlandsFanatic.jpg	default	Character	Cultist. Dreamer	Cthulhu		3	1		1		2	Fast. Response: After an opponent's character leaves play, put Dreamlands Fanatic into play from your hand.		R	Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL048	Midnight Rendezvous	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-MidnightRendezvous.jpg	default	Event		Cthulhu		2						Night. Action: Destroy all Day cards, then attach Midnight Rendezvous to a story. Counts as an Environment support card with the text: "Night. It is Night. I struggles do not resolve at this story."			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL049	The Cavern of Flame, Gateway to the Dreamlands	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-TheCavernOfFlameGatewayToTheDreamlands.jpg	default	Support	Dreamlands. Location	Hastur	*	2						If you control more Dreamlands support cards than any opponent, The Cavern of Flame gains: "Action: Exhaust The Cavern of Flame to choose a non-Dreamer character committed to a story. Ready that character, and remove it from the story."			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL050	Dream Parasite	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-DreamParasite.jpg	default	Character	Creature	Hastur		2	2				1	Response: After a Forced Response is triggered, sacrifice Dream Parasite to trigger that Forced Response again.			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL051	Laboring Gug	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-LaboringGug.jpg	default	Character	Gug. Monster	Yog-Sothoth		3		3			3	Toughness +1. Response: After Laboring Gug is wounded, draw 1 card.			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL052	Great Stone Circle	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-GreatStoneCircle.jpg	default	Support	Dreamlands. Location	Yog-Sothoth	*	1						If it is Night, resolve all C struggles before all T struggles at any story to which a Gug character is committed.			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL053	Ghoulish Predator	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-GhoulishPredator.jpg	default	Character	Ghoul. Monster	Shub-Niggurath		2	1	1			4	Toughness +1. Ghoulish Predator cannot commit to stories while it is Day.			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL054	Dhole Attack!	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-DholeAttack.jpg	default	Event	Disaster. Encounter	Shub-Niggurath		4						Action: Choose and destroy a Location support card. Then, put Dhole Attack! into play as a Monster character with 3 skill and TTCC. At the end of the phase, sacrifice Dhole Attack.			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL055	Ancient Zoog	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-AncientZoog.jpg	default	Character	Zoog. Creature	Neutral		2			1		2	Response: After you drain a domain to which Ancient Zoog is attached as a resource, unattach Ancient Zoog from that domain and attach it to a non-Zoog character. (Counts as an Attachment Zoog support card with the text: "Attached character gains the Dreamer subtype and A.")			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL056-E	Zoog Burrow	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-ZoogBurrow.jpg	default	Support	Dreamlands. Location	Neutral		2						Response: After you draw a Zoog character, exhaust Zoog Burrow to reveal that card to each opponent and attach it as a resource to one of your domains. Then, you may immediately drain that domain to draw 1 card.	E		Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL057-E	The Night, Darkness Incarnate	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-TheNightDarknessIncarnate.jpg	default	Character	Monster	Neutral	*	6	4		1		6	Villainous. If it is Night, reduce the cost to play The Night by 3. If it is Night, treat all exhausted non-unique, non-Night, characters as if their printed text boxes were blank.	E		Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL058-E	Dream Dagger	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-DreamDagger.jpg	default	Support	Attachment. Item. Weapon	Neutral		1						Attach to a character you control. Attached character gains C. (TCCA instead if attached character is a Dreamer.) Action: Pay 1 to unattach Dream Dagger, and attach it to a different character you control.	E		Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL059	Blasphemous Dreams	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-BlasphemousDreams.jpg	default	Event	Curse	Neutral		2						If it is Night, reduce the cost to play Blasphemous Dreams by 2. Action: Ready a Dreamer character you control to choose and exhaust a non-Dreamer character.			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL060	Assist Dreamer	call-of-cthulhu-lcg/dread-of-night/CallOfCthulhuLcg-DreadOfNight-AssistDreamer.jpg	default	Event	Spell	Neutral		2						If it is Night, reduce the cost to play Assist Dreamer by 2. Action: Choose and ready a unique character. Until the end of the phase, that character gains the Dreamer subtype and AAA.			Dreamlands	Dread of Night	DL	LCG	playerNDeck
DL_DL061	John Henry Price, Cold and Paternal	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-JohnHenryPriceColdAndPaternal.jpg	default	Character	Investigator. Dreamer	Agency	*	3		1		2	2	Reduce the cost for you to play Attachment support cards on John Henry Price by 1. Response: After you play an Attachment support card on John Henry Price, draw 1 card.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL062	Price Manor	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-PriceManor.jpg	default	Support	Location	Agency	*	2						Action: Exhaust Price Manor to take the topmost Attachment support card in your discard pile and add it to your hand.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL063	Randolph Carter, King of Ilek-Vad	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-RandolphCarterKingOfIlekVad.jpg	default	Character	Dreamer. Investigator	Miskatonic University	*	4		1	1	1	3	Heroic. Willpower. Randolph Carter gains Toughness +1 for each Dreamlands support card you control. Disrupt: Pay 3 to resolve an additional skill check (immediately after the initial skill check) at any story to which Randolph Carter is committed. (Limit once per phase.)			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL064	Arcane Translation	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-ArcaneTranslation.jpg	default	Event	Research	Miskatonic University		2						Disrupt: Play when you would draw cards from your deck. Instead of drawing cards from your deck, draw the same number of cards from the top of your discard pile. Then, place Arcane Translation at the bottom of your deck.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL065	King Kuranes, Ruler of Celephais	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-KingKuranesRulerOfCelephais.jpg	default	Character	Dreamer	Syndicate	*	4		1	2	1	4	Willpower. Response: After you succeed at a story at which King Kuranes was committed, choose a Dreamlands support card controlled by an opponent and take control of that card.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL066	The Back Room	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-TheBackRoom.jpg	default	Support	Location	Syndicate	*	2						Each player draws 1 additional card during his standard draw phase action.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL067	Cerenerian Deep One	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-CerenerianDeepOne.jpg	default	Character	Deep One. Dreamer	Cthulhu		4		2	1		2	Reduce the cost to play Cerenerian Deep One by 1 for each Dreamlands support card you control.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL068	Dark Quagmire	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-DarkQuagmire.jpg	default	Support	Environment	Cthulhu		2						Attach Dark Quagmire to a story card. Dark Quagmire cannot be chosen as the only target of a triggered effect. At the beginning of each player's story phase, that player must remove one of his success tokens from attached story.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL069	Victoria's Protege	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-VictoriasProtege.jpg	default	Character	Cultist	Hastur		2	1		2		2	Forced Response: After Victoria's Protege comes into play, return 1 [Hastur] character to its owner's hand.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL070	Devolution	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-Devolution.jpg	default	Event	Madness	Hastur		3						Action: Choose an opponent's character. That opponent must choose and exhaust another character he or she controls. Then, wound the character with the lower skill.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL071	Guardian of the Key	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-GuardianOfTheKey.jpg	default	Character	Monster	Yog-Sothoth		2	1	1			2	Loyal. Disrupt: Exhaust Guardian of the Key to cancel 1 effect that chooses a support card as a target.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL072	The Silver Key, Unlocking the way	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-TheSilverKeyUnlockingTheWay.jpg	default	Support	Artifact. Attachment	Yog-Sothoth	*	1						Attach to a story card. Readied characters cannot commit to attached story. Exhausted characters can commit to attached story. Forced Response: After a character commits to attached story, ready that character.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL073	Ghoulish Hag	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-GhoulishHag.jpg	default	Character	Ghoul. Monster	Shub-Niggurath		3	2	1			3	If it is Day, sacrifice Ghoulish Hag. If it is Night, Ghoulish Hag can be played from your discard pile as if it were in your hand.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL074	The Vale of Pnath	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-TheValeOfPnath.jpg	default	Support	Dreamlands. Location	Shub-Niggurath	*	2						If you control more Dreamlands locations than each opponent, The Vale of Pnath gains: "Disrupt: When an icon struggle resolves, exhaust The Vale of Pnath to cancel the game effects of that struggle."			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL075-E	Halflings of D'haz	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-HalflingsOfDhaz.jpg	default	Character	Monster	Neutral		4		5			2	Halflings of D'haz can only commit to stories on your turn. The loser of any C struggle in which Halflings of D'haz participated must receive an additional wound for each icon by which the struggle was lost.	E		Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL076	Curious Zoog	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-CuriousZoog.jpg	default	Character	Zoog. Creature	Neutral		1					1	Response: After you drain a domain to which Curious Zoog is attached as a resource, unattach Curious Zoog from that domain and return it to your hand to look at the top card of each player's deck. You may discard those cards or put them back on top of their owner's decks.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL077	Cryptic Writings	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-CrypticWritings.jpg	default	Support	Attachment	Neutral		1						Attach to a non-Ancient One character. Attached character cannot trigger its effects.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL078-R	Guardian Pillar	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-GuardianPillar.jpg	default	Support	Dreamlands. Location. Mutable	Neutral	*	3						If you control more Dreamlands support cards than any opponent, you may exhaust Guardian Pillar to commit it to a story as a character with 4 skill, TCCC, and Invulnerability.		R	Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL079	The Book of Black Stones	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-TheBookOfBlackStones.jpg	default	Support	Attachment. Tome	Neutral	*	1						Attach to a character you control. Action: Exhaust the Book of Black Stones to discard the top card of each player's deck.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL080	Dreamlands Eclipse	call-of-cthulhu-lcg/search-for-the-silver-key/CallOfCthulhuLcg-SearchForTheSilverKey-DreamlandsEclipse.jpg	default	Support	Environment	Neutral		1						The player who controls the fewest Dreamlands support cards must play with the top card of his deck revealed.			Dreamlands	Search for the Silver Key	DL	LCG	playerNDeck
DL_DL081	Sleep Therapist	call-of-cthulhu-lcg/sleep-of-the-dead/CallOfCthulhuLcg-SleepOfTheDead-SleepTherapist.jpg	default	Character	Government	Agency		1					2	Action: Exhaust Sleep Therapist to choose and ready a Dreamer character.			Dreamlands	Sleep of the Dead	DL	LCG	playerNDeck
DL_DL082	Behind Bars	call-of-cthulhu-lcg/sleep-of-the-dead/CallOfCthulhuLcg-SleepOfTheDead-BehindBars.jpg	default	Event		Agency		0						Action: Choose a character. Until the end of the phase, that character cannot commit to stories.			Dreamlands	Sleep of the Dead	DL	LCG	playerNDeck
DL_DL083	The Woman of His Dreams	call-of-cthulhu-lcg/sleep-of-the-dead/CallOfCthulhuLcg-SleepOfTheDead-TheWomanOfHisDreams.jpg	default	Character	Phantom. Independent	Miskatonic University		3			3		2	Response: After The Woman of His Dreams is readied as the result of an A struggle, choose and ready a non-Ancient One character.			Dreamlands	Sleep of the Dead	DL	LCG	playerNDeck
DL_DL084	Horrid Dreams	call-of-cthulhu-lcg/sleep-of-the-dead/CallOfCthulhuLcg-SleepOfTheDead-HorridDreams.jpg	default	Event		Miskatonic University		3						Action: Discard the top card of an opponent's deck. Then, that player must choose and sacrifice a card from the same faction, if able.			Dreamlands	Sleep of the Dead	DL	LCG	playerNDeck
DL_DL085	Clover Club Executive	call-of-cthulhu-lcg/sleep-of-the-dead/CallOfCthulhuLcg-SleepOfTheDead-CloverClubExecutive.jpg	default	Character	Criminal	Syndicate		3		1		1	2	Forced Response: After Clover Club Executive enters play, the player with the most cards in hand must randomly discard 2 cards from his hand. (In case of tie, no cards are discarded.)			Dreamlands	Sleep of the Dead	DL	LCG	playerNDeck
